ID,x,y,time
45663,48.531195,-122.664559,23-07-15 02:51:10
45663,48.527544,-122.671726,23-07-15 03:08:10
45663,48.525181,-122.681028,23-07-15 03:25:10
45663,48.52055,-122.695272,23-07-15 03:42:08
45663,48.442054,-122.768378,23-07-15 03:57:08
45663,48.378892,-122.777497,23-07-15 04:14:10
45663,48.377764,-122.776486,23-07-15 04:31:10
45663,48.37713,-122.773449,23-07-15 04:48:10
45663,48.375182,-122.771357,23-07-15 05:05:10
45663,48.37296,-122.767364,23-07-15 05:22:12
45663,48.37035,-122.765713,23-07-15 05:39:10
45663,48.327782,-122.794249,23-07-15 05:56:08
45663,48.282463,-122.82111,23-07-15 06:13:18
45663,48.279333,-122.823594,23-07-15 06:30:08
45663,48.226142,-122.85894,23-07-15 06:45:09
45663,48.14386,-122.885615,23-07-15 07:00:07
45663,48.126933,-122.92256,23-07-15 08:44:35
45663,48.126768,-122.923139,23-07-15 09:29:28
45663,48.127021,-122.922619,23-07-15 09:44:28
45663,48.119905,-122.913904,23-07-15 10:29:36
45663,48.126333,-122.921657,23-07-15 10:44:40
45663,48.125323,-122.920089,23-07-15 10:59:26
45663,48.164389,-122.864128,23-07-15 11:14:18
45663,48.164973,-122.870299,23-07-15 11:31:18
45663,48.164888,-122.875514,23-07-15 11:48:18
45663,48.174306,-122.87342,23-07-15 12:05:18
45663,48.24095,-122.767345,23-07-15 12:22:29
45663,48.252371,-122.774667,23-07-15 12:39:20
45663,48.253446,-122.771902,23-07-15 12:56:20
45663,48.254313,-122.769781,23-07-15 13:13:20
45663,48.256552,-122.769538,23-07-15 13:30:20
45663,48.259207,-122.768762,23-07-15 13:47:20
45663,48.26061,-122.765755,23-07-15 14:04:19
45663,48.262081,-122.758972,23-07-15 14:21:19
45663,48.216994,-122.77545,23-07-15 14:38:28
45663,48.160385,-122.748082,23-07-15 14:55:18
45663,48.136866,-122.739082,23-07-15 15:12:19
45663,48.141737,-122.738407,23-07-15 15:29:17
45663,48.141928,-122.72887,23-07-15 15:46:19
45663,48.152095,-122.737098,23-07-15 16:03:19
45663,48.158928,-122.744412,23-07-15 16:20:17
45663,48.162471,-122.750262,23-07-15 16:37:19
45663,48.165438,-122.755587,23-07-15 16:54:17
45663,48.167541,-122.760985,23-07-15 17:11:19
45663,48.167557,-122.764861,23-07-15 17:26:19
45663,48.16572,-122.765428,23-07-15 17:41:17
45663,48.164353,-122.762225,23-07-15 17:58:19
45663,48.160956,-122.754054,23-07-15 18:15:19
45663,48.128045,-122.729691,23-07-15 18:49:17
45663,48.124506,-122.725387,23-07-15 19:06:19
45663,48.119042,-122.71817,23-07-15 19:23:17
45663,48.114018,-122.711678,23-07-15 19:40:17
45663,48.111665,-122.705262,23-07-15 19:55:17
45663,48.110618,-122.695017,23-07-15 20:12:17
45663,48.107187,-122.679321,23-07-15 20:29:21
45663,48.094852,-122.656523,23-07-15 20:46:27
45663,48.079325,-122.654118,23-07-15 21:03:19
45663,48.071447,-122.663361,23-07-15 21:20:18
45663,48.072845,-122.668656,23-07-15 21:37:25
45663,48.079215,-122.665798,23-07-15 21:54:20
45663,48.086588,-122.660871,23-07-15 22:11:18
45663,48.088246,-122.646452,23-07-15 22:28:16
45663,48.077112,-122.643327,23-07-15 22:45:16
45663,48.07269,-122.649257,23-07-15 23:02:16
45663,48.077353,-122.652922,23-07-15 23:19:16
45663,48.078654,-122.651639,23-07-15 23:36:16
45663,48.075841,-122.65046,23-07-15 23:53:16
45663,48.077229,-122.651892,23-07-16 00:10:16
45663,48.079722,-122.654679,23-07-16 00:27:17
45663,48.087046,-122.657299,23-07-16 00:44:15
45663,48.093698,-122.655667,23-07-16 01:01:15
45663,48.097388,-122.648899,23-07-16 01:18:16
45663,48.096407,-122.637159,23-07-16 01:35:15
45663,48.093589,-122.626919,23-07-16 01:52:16
45663,48.087998,-122.622021,23-07-16 02:09:16
45663,48.083,-122.61297,23-07-16 02:43:17
45663,48.084454,-122.629678,23-07-16 03:34:14
45663,48.089694,-122.636962,23-07-16 03:51:17
45663,48.097985,-122.651005,23-07-16 04:08:12
45663,48.105557,-122.658663,23-07-16 04:25:13
45663,48.115568,-122.659911,23-07-16 04:42:12
45663,48.125772,-122.660303,23-07-16 04:59:12
45663,48.135,-122.657866,23-07-16 05:16:13
45663,48.141114,-122.654689,23-07-16 05:33:14
45663,48.14538,-122.650767,23-07-16 05:50:16
45663,48.146958,-122.645078,23-07-16 06:07:13
45663,48.147626,-122.638852,23-07-16 06:24:16
45663,48.147111,-122.636377,23-07-16 06:41:14
45663,48.145062,-122.63344,23-07-16 06:58:12
45663,48.142643,-122.633408,23-07-16 07:15:12
45663,48.145231,-122.632944,23-07-16 07:32:11
45663,48.14791,-122.632558,23-07-16 07:49:15
45663,48.149912,-122.631963,23-07-16 08:06:21
45663,48.151367,-122.630139,23-07-16 08:23:11
45663,48.152116,-122.624916,23-07-16 08:40:13
45663,48.153013,-122.621762,23-07-16 08:57:15
45663,48.154109,-122.618999,23-07-16 09:14:13
45663,48.15351,-122.618625,23-07-16 09:31:13
45663,48.154215,-122.617096,23-07-16 09:48:11
45663,48.153487,-122.617322,23-07-16 10:05:13
45663,48.152737,-122.618492,23-07-16 10:22:13
45663,48.15305,-122.620367,23-07-16 10:39:12
