,*************************************************************************************,,,,,,,,,,,,,,,
257,16,7,23,7,34,5,27245.975,6,48.144445,-122.852575,-1,6.185,2.55E-06,3.96,0,20
258,16,7,23,7,51,0,28260.555,6,48.143365,-122.849921,-9.5,9999.999,4.44E-06,3.96,0,20
259,16,7,23,8,8,14,29294.935,4,48.127418,-122.923645,-9,9999.999,1.39E-06,3.96,0,20
260,16,7,23,8,25,0,30300.545,6,48.125332,-122.922941,40.25,9999.999,3.82E-06,3.94,0,20
261,16,7,23,8,41,24,31284.945,5,48.126715,-122.923245,44.5,6.245,1.07E-07,3.94,0,20
262,16,7,23,8,58,12,32292.575,7,48.126983,-122.922719,80.5,6.29,6.02E-06,3.94,0,20
263,16,7,23,9,15,14,33314.51,6,48.12699,-122.923381,-2.25,6.565,1.16E-06,3.94,0,20
264,16,7,23,9,30,12,34212.845,8,48.126964,-122.923283,18.25,6.815,6.11E-06,3.94,0,20
265,16,7,23,9,45,14,35114.905,5,48.12766,-122.922678,-37.5,7,1.30E-06,3.96,0,20
266,16,7,23,10,0,14,36014.86,5,48.127066,-122.923238,18.5,6.975,1.04E-06,3.94,0,20
267,16,7,23,10,15,12,36912.875,8,48.127012,-122.923077,30.5,6.855,4.63E-06,3.94,0,20
268,16,7,23,10,30,12,37812.925,6,48.126897,-122.923105,36.75,6.84,1.10E-06,3.94,0,20
269,16,7,23,10,45,12,38712.89,6,48.127057,-122.923223,45,6.9,6.42E-06,3.94,0,20
270,16,7,23,11,0,14,39614.88,5,48.127074,-122.923118,28.5,6.915,4.41E-07,3.94,0,20
271,16,7,23,11,15,6,40506.895,8,48.135797,-122.895702,-13.25,6.895,4.12E-06,3.94,0,20
272,16,7,23,11,32,6,41526.615,8,48.144984,-122.887499,-51.25,6.745,3.76E-06,3.94,0,20
273,16,7,23,11,49,8,42548.635,6,48.145728,-122.883099,-36.25,6.55,2.22E-07,3.94,0,20
274,16,7,23,12,6,8,43568.64,6,48.147833,-122.882174,-28.25,6.54,3.36E-06,3.94,0,20
275,16,7,23,12,23,18,44598.73,5,48.137486,-122.843516,62.75,6.68,2.91E-06,3.96,0,20
276,16,7,23,12,40,15,45615.05,5,48.134529,-122.84505,22.75,6.46,4.12E-07,3.94,0,20
277,16,7,23,12,57,24,46644.46,0,0,0,0,9999.999,9999.999,3.94,0,20
278,16,7,23,13,14,8,47648.62,6,48.132532,-122.848331,-31.25,6.225,3.09E-06,3.94,0,20
279,16,7,23,13,31,10,48670.625,5,48.135013,-122.845779,-4.5,6.505,1.04E-06,3.94,0,20
280,16,7,23,13,48,8,49688.645,6,48.137252,-122.84389,-63.75,6.775,1.93E-06,3.94,0,20
281,16,7,23,14,5,7,50707.655,7,48.139373,-122.841078,-28.75,6.785,3.50E-06,3.94,0,20
282,16,7,23,14,22,10,51730.645,5,48.140783,-122.83703,-9.75,6.655,1.14E-06,3.92,0,20
283,16,7,23,14,39,18,52758.955,6,48.141439,-122.833286,-57.25,6.235,9.08E-07,3.92,0,20
284,16,7,23,14,56,8,53768.645,6,48.142506,-122.82823,-36.25,9999.999,4.52E-06,3.9,0,20
285,16,7,23,15,13,10,54790.665,5,48.147084,-122.790108,-6.75,6.655,3.68E-07,3.9,0,20
286,16,7,23,15,30,16,55816.005,6,48.146364,-122.785347,-20.75,9999.999,1.64E-06,3.9,0,20
287,16,7,23,15,47,24,56844.655,0,0,0,0,9999.999,9999.999,3.92,0,20
288,16,7,23,16,4,10,57850.565,5,48.150845,-122.792709,378.75,6.285,3.21E-07,3.92,0,20
289,16,7,23,16,21,10,58870.685,5,48.153715,-122.784407,-78,6.44,1.38E-06,3.92,0,20
290,16,7,23,16,38,6,59886.7,7,48.156844,-122.780848,-26.75,6.77,2.56E-06,3.92,0,20
291,16,7,23,16,55,7,60907.7,7,48.159906,-122.777856,-27.75,6.865,4.47E-06,3.92,0,20
292,16,7,23,17,10,9,61809.025,6,48.160981,-122.775187,-32.25,6.91,2.30E-06,3.94,0,20
293,16,7,23,17,27,8,62828.67,6,48.160044,-122.770749,-13,6.87,2.91E-07,3.92,0,20
294,16,7,23,17,44,8,63848.71,6,48.158956,-122.764112,-21,6.67,2.20E-06,3.92,0,20
295,16,7,23,18,1,7,64867.71,7,48.156073,-122.755193,23.5,6.61,8.54E-07,3.9,0,20
296,16,7,23,18,18,8,65888.73,6,48.151056,-122.743492,-8.75,6.69,2.35E-06,3.9,0,20
297,16,7,23,18,35,7,66907.72,6,48.149494,-122.738086,-11,6.765,2.31E-06,3.9,0,20
298,16,7,23,18,52,22,67942.015,4,48.146914,-122.733063,-11,6.405,1.12E-06,3.92,0,20
299,16,7,23,19,9,6,68946.735,6,48.140943,-122.725392,0,9999.999,8.83E-07,3.92,0,20
300,16,7,23,19,26,6,69966.745,6,48.133957,-122.716634,-3.25,6.74,7.53E-07,3.92,0,20
301,16,7,23,19,41,5,70865.07,7,48.126443,-122.706526,-15,7.075,3.43E-06,3.92,0,20
302,16,7,23,19,58,4,71884.745,8,48.118082,-122.691735,-0.75,7.075,1.78E-06,3.92,0,20
303,16,7,23,20,15,8,72908.485,5,48.104427,-122.675177,21.25,6.615,3.40E-07,3.9,0,20
304,16,7,23,20,32,6,73926.865,6,48.097361,-122.663898,34.5,6.445,1.09E-06,3.9,0,20
305,16,7,23,20,49,4,74944.745,7,48.085445,-122.666712,-21,6.72,1.41E-06,3.9,0,20
306,16,7,23,21,6,13,75973.03,5,48.084202,-122.679031,-7.5,7.025,1.58E-07,3.9,0,20
307,16,7,23,21,23,7,76987.765,5,48.123594,-122.730031,8.5,7.05,7.53E-08,3.9,0,20
308,16,7,23,21,40,22,78022.05,0,0,0,0,9999.999,9999.999,3.9,0,20
309,16,7,23,21,57,4,79024.77,7,48.148295,-122.74874,-3.25,6.78,2.75E-06,3.92,0,20
310,16,7,23,22,14,3,80043.78,6,48.144666,-122.740421,3,6.64,2.29E-06,3.92,0,20
311,16,7,23,22,31,4,81064.79,5,48.138201,-122.731148,-22.5,6.715,6.35E-07,3.92,0,20
312,16,7,23,22,48,6,82086.775,5,48.13041,-122.724186,-19.25,6.82,1.13E-06,3.92,0,20
313,16,7,23,23,5,2,83102.79,5,48.12525,-122.716982,-89,6.835,7.70E-07,3.9,0,20
314,16,7,23,23,22,4,84124.785,5,48.11938,-122.710735,-2,6.795,9.93E-07,3.9,0,20
315,16,7,23,23,39,3,85143.825,6,48.113827,-122.705415,-36.25,6.785,4.07E-06,3.88,0,20
316,16,7,23,23,56,20,86180.785,0,0,0,0,9999.999,9999.999,3.88,0,20
317,17,7,23,0,13,17,797.805,5,48.109169,-122.701163,-30.25,6.81,2.44E-07,3.88,0,20
318,17,7,23,0,30,4,1804.85,5,48.108234,-122.701922,38.25,6.84,4.39E-07,3.9,0,20
319,17,7,23,0,47,6,2826.76,4,48.108308,-122.702925,38,6.82,1.25E-07,3.9,0,20
320,17,7,23,1,4,17,3857.01,4,48.106517,-122.706085,38,6.875,1.93E-06,3.9,0,20
321,17,7,23,1,21,2,4862.805,6,48.104653,-122.713341,-54.5,6.935,1.89E-06,3.9,0,20
322,17,7,23,1,38,2,5882.735,5,48.104376,-122.724143,-110,6.8,2.10E-06,3.88,0,20
323,17,7,23,1,55,1,6901.82,7,48.105384,-122.728435,-14,6.71,2.31E-06,3.9,0,20
324,17,7,23,2,12,0,7920.86,5,48.107739,-122.733634,21.5,6.795,1.23E-06,3.88,0,20
325,17,7,23,2,29,1,8941.825,7,48.11226,-122.737617,-23.5,6.885,1.79E-06,3.88,0,20
326,17,7,23,2,46,2,9962.835,6,48.11756,-122.736553,-34.5,6.875,2.58E-06,3.88,0,20
327,17,7,23,3,3,6,10986.675,4,48.124157,-122.73355,-34,6.75,4.93E-07,3.9,0,20
328,17,7,23,3,20,4,12004.75,5,48.130124,-122.731552,-115.75,6.65,1.10E-06,3.9,0,20
329,17,7,23,3,37,5,13025.39,4,48.130993,-122.729449,-115,7.02,7.18E-07,3.88,0,20
330,17,7,23,3,54,1,14041.87,7,48.162706,-122.775959,-8.25,7.315,5.32E-06,3.88,0,20
331,17,7,23,4,11,4,15064.865,5,48.167764,-122.791136,-29.5,7.015,1.40E-06,3.88,0,20
332,17,7,23,4,28,1,16081.875,7,48.172791,-122.803055,-5.75,6.72,2.64E-06,3.88,0,20
333,17,7,23,4,45,9,17109.01,6,48.175885,-122.812801,-7,6.795,1.32E-06,3.88,0,20
334,17,7,23,5,2,3,18123.875,5,48.176062,-122.822934,1,6.98,3.10E-07,3.88,0,20
335,17,7,23,5,19,3,19143.88,5,48.176278,-122.831409,-7,6.97,4.20E-07,3.88,0,20
336,17,7,23,5,36,4,20164.89,5,48.176314,-122.838596,-15.75,6.88,5.18E-07,3.86,0,20
337,17,7,23,5,52,59,21179.88,8,48.145674,-122.892034,-14,6.84,3.67E-06,3.88,0,20
338,17,7,23,6,10,1,22201.88,6,48.121383,-122.904561,-18.75,6.86,1.50E-06,3.9,0,20
339,17,7,23,6,27,9,23229.99,5,48.122296,-122.903196,-55.75,6.945,3.28E-07,3.9,0,20
340,17,7,23,6,43,59,24239.895,7,48.121798,-122.902052,-12.75,6.985,2.22E-06,3.9,0,20
341,17,7,23,7,1,2,25262.905,5,48.12124,-122.902327,-20.75,6.92,2.52E-07,3.88,0,20
342,17,7,23,7,18,2,26282.93,5,48.121409,-122.902718,-74.5,6.885,9.41E-07,3.88,0,20
343,17,7,23,7,35,0,27300.905,6,48.126991,-122.923054,27.75,6.9,3.80E-06,3.88,0,20
344,17,7,23,7,51,21,28281.9,6,48.127062,-122.923148,37.75,6.91,4.30E-06,3.9,0,20
345,17,7,23,8,8,23,29303.86,5,48.126836,-122.923239,44.5,6.885,3.79E-07,3.9,0,20
346,17,7,23,8,25,23,30323.935,5,48.126879,-122.922729,66.5,6.885,6.24E-07,3.9,0,20
347,17,7,23,8,42,19,31339.915,7,48.123357,-122.920455,3.25,6.925,5.76E-06,3.9,0,20
348,17,7,23,8,59,23,32363.915,6,48.119378,-122.916918,-36.75,6.935,2.39E-06,3.9,0,20
349,17,7,23,9,16,19,33379.915,6,48.126947,-122.923033,10.5,6.92,7.11E-07,3.9,0,20
350,17,7,23,9,33,21,34401.97,5,48.126397,-122.923165,-12.5,6.935,4.01E-07,3.9,0,20
351,17,7,23,9,50,19,35419.935,8,48.127045,-122.923204,34.75,6.96,4.03E-06,3.9,0,20
352,17,7,23,10,7,19,36439.94,7,48.127016,-122.923222,27.5,6.95,5.52E-06,3.9,0,20
353,17,7,23,10,24,19,37459.96,7,48.127029,-122.92308,43,6.945,3.94E-06,3.9,0,20
354,17,7,23,10,41,5,38465.98,6,48.127118,-122.923188,19.75,9999.999,2.72E-06,3.9,0,20
355,17,7,23,10,56,6,39366.32,6,48.127099,-122.923125,31.5,7.15,5.18E-07,3.9,0,20
356,17,7,23,11,11,6,40266.34,6,48.127131,-122.923296,39.25,7.415,4.08E-06,3.88,0,20
357,17,7,23,11,26,7,41167.345,7,48.12703,-122.923128,48.75,7.475,6.28E-06,3.88,0,20
358,17,7,23,11,43,6,42186.005,6,48.154494,-122.878989,-46.75,7.205,2.25E-06,3.88,0,20
359,17,7,23,12,0,7,43207.985,6,48.157225,-122.876563,-29,6.86,1.32E-06,3.9,0,20
360,17,7,23,12,17,8,44228.04,5,48.158408,-122.874521,-20.5,6.84,4.56E-07,3.9,0,20
361,17,7,23,12,34,23,45263.84,0,0,0,0,9999.999,9999.999,3.88,0,20
362,17,7,23,12,51,9,46269.98,5,48.146099,-122.760247,-75.25,7,3.08E-07,3.88,0,20
363,17,7,23,13,8,23,47304,2,0,0,0,9999.999,9999.999,3.88,0,20
364,17,7,23,13,25,8,48308.01,6,48.150884,-122.773452,-44.75,7.075,3.24E-06,3.9,0,20
365,17,7,23,13,42,37,49357.025,6,48.15169,-122.78107,-45,7.055,1.66E-06,3.86,0,20
366,17,7,23,13,59,46,50386.965,5,48.146646,-122.764354,-52.25,6.985,3.42E-07,3.86,0,20
367,17,7,23,14,16,53,51413.945,5,48.152154,-122.76485,-55,6.92,9.91E-07,3.86,0,20
368,17,7,23,14,33,51,52431.02,6,48.159652,-122.78738,-16.5,6.95,2.36E-06,3.88,0,20
369,17,7,23,14,50,50,53450.01,7,48.159217,-122.8061,-36,7.03,4.07E-06,3.88,0,20
370,17,7,23,15,7,53,54473.04,5,48.153833,-122.809736,-45,7.065,4.16E-07,3.88,0,20
371,17,7,23,15,24,51,55491.025,6,48.151696,-122.804406,-37.75,7.05,3.70E-06,3.88,0,20
372,17,7,23,15,41,53,56513.02,5,48.153917,-122.79581,-70.5,7.015,3.46E-07,3.88,0,20
373,17,7,23,15,58,50,57530.045,8,48.120736,-122.705179,-30,7.015,3.83E-06,3.88,0,20
374,17,7,23,16,15,53,58553.055,5,48.122678,-122.705739,-48,7.05,4.22E-07,3.86,0,20
375,17,7,23,16,32,50,59570.05,7,48.135426,-122.714303,-23.25,7.07,2.45E-06,3.88,0,20
376,17,7,23,16,49,57,60597.51,5,48.122668,-122.704865,-30.75,6.79,4.75E-07,3.86,0,20
377,17,7,23,17,7,4,61624.99,4,0,0,0,9999.999,9999.999,3.86,0,20
378,17,7,23,17,23,51,62631.07,6,48.134015,-122.718233,-12.25,6.65,1.88E-06,3.88,0,20
379,17,7,23,17,41,0,63660.55,5,48.141631,-122.723626,-113,6.74,2.44E-07,3.86,0,20
380,17,7,23,17,57,53,64673.06,5,48.147029,-122.727929,-63,6.85,1.11E-07,3.88,0,20
381,17,7,23,18,14,53,65693.09,5,48.151857,-122.73239,-39.5,7.13,2.41E-07,3.88,0,20
382,17,7,23,18,31,53,66713.09,5,48.156935,-122.735716,8.75,7.23,6.06E-07,3.88,0,20
383,17,7,23,18,48,51,67731.1,6,48.158719,-122.740424,-15,7.145,2.00E-06,3.88,0,20
384,17,7,23,19,5,49,68749.115,7,48.159682,-122.742734,-11.5,7.065,9.77E-07,3.88,0,20
385,17,7,23,19,22,51,69771.115,6,48.157384,-122.742595,-7,7.075,1.40E-06,3.88,0,20
386,17,7,23,19,39,49,70789.105,7,48.154042,-122.742097,-5.25,7.115,7.58E-07,3.86,0,20
387,17,7,23,19,56,53,71813.125,5,48.148033,-122.737224,-9.5,7.135,1.37E-06,3.86,0,20
388,17,7,23,20,14,0,72840.495,7,48.138328,-122.730783,-5,7.32,4.50E-06,3.88,0,20
389,17,7,23,20,31,4,73864.41,4,48.129227,-122.726773,-5,9999.999,3.09E-07,3.88,0,20
390,17,7,23,20,47,51,74871.02,5,48.121708,-122.722037,-28,6.715,1.66E-07,3.88,0,20
391,17,7,23,21,4,49,75889.165,6,48.115753,-122.713608,10.25,6.79,5.65E-07,3.88,0,20
392,17,7,23,21,21,55,76915.13,5,48.112686,-122.705655,-30.25,7.185,2.50E-07,3.86,0,20
393,17,7,23,21,38,59,77939.505,5,48.111109,-122.693308,8.5,7.515,6.76E-07,3.86,0,20
394,17,7,23,21,56,2,78962.515,0,0,0,0,9999.999,9999.999,3.83,0,20
395,17,7,23,22,12,46,79966.155,6,48.094671,-122.654807,-11,7.495,3.34E-06,3.83,0,20
396,17,7,23,22,29,44,80984.155,7,48.074842,-122.643947,-17.75,7.145,4.24E-06,3.88,0,20
397,17,7,23,22,46,46,82006.155,5,48.062696,-122.642712,-8.75,6.98,7.55E-07,3.88,0,20
398,17,7,23,23,3,55,83035.52,5,48.053636,-122.641386,-123.75,7.255,4.91E-07,3.88,0,20
399,17,7,23,23,20,43,84043.135,5,48.045408,-122.637776,-78,7.465,1.92E-07,3.86,0,20
400,17,7,23,23,37,45,85065.215,4,48.034824,-122.634017,-78,7.28,2.20E-07,3.86,0,20
401,17,7,23,23,54,47,86087.31,4,48.02477,-122.625366,-78,7.17,9.78E-08,3.86,0,20
402,18,7,23,0,11,45,705.17,4,48.016861,-122.618625,-78,7.185,4.02E-07,3.86,0,20
403,18,7,23,0,28,43,1723.185,5,48.008511,-122.612704,-62,7.185,6.46E-07,3.86,0,20
404,18,7,23,0,45,45,2745.245,4,48.001334,-122.606042,-62,7.215,2.24E-07,3.83,0,20
405,18,7,23,1,2,42,3762.185,8,48.00022,-122.612263,-7.75,7.23,3.44E-06,3.86,0,20
406,18,7,23,1,19,43,4783.18,6,48.067954,-122.682645,-23.25,7.19,1.77E-06,3.86,0,20
407,18,7,23,1,36,59,5819.19,0,0,0,0,9999.999,9999.999,3.86,0,20
408,18,7,23,1,53,58,6838.19,0,0,0,0,9999.999,9999.999,3.86,0,20
409,18,7,23,2,10,42,7842.19,5,48.076404,-122.678136,-13.75,7.165,2.02E-07,3.86,0,20
410,18,7,23,2,27,42,8862.225,5,48.089502,-122.670819,17.5,7.195,2.61E-07,3.86,0,20
411,18,7,23,2,44,44,9884.265,4,48.101766,-122.660868,17,7.26,1.01E-06,3.86,0,20
412,18,7,23,3,1,42,10902.22,5,48.111603,-122.651421,-46.25,7.275,7.31E-07,3.83,0,20
413,18,7,23,3,18,42,11922.225,5,48.116917,-122.641702,-40.25,7.23,1.09E-06,3.83,0,20
414,18,7,23,3,35,42,12942.25,5,48.122219,-122.629374,-17.5,7.215,8.04E-07,3.86,0,20
415,18,7,23,3,52,41,13961.255,7,48.12402,-122.618996,4.75,7.245,4.54E-06,3.86,0,20
416,18,7,23,4,9,57,14997.245,0,0,0,0,9999.999,9999.999,3.86,0,20
417,18,7,23,4,26,50,16010.245,5,48.122058,-122.611921,-31.75,7.265,2.98E-07,3.86,0,20
418,18,7,23,4,43,55,17035.265,0,0,0,0,9999.999,9999.999,3.83,0,20
419,18,7,23,5,0,41,18041.245,5,48.117325,-122.617819,6.5,7.255,1.11E-07,3.86,0,20
420,18,7,23,5,17,42,19062.235,5,48.115291,-122.619279,-22.75,7.235,8.44E-07,3.86,0,20
421,18,7,23,5,34,53,20093.485,4,48.11383,-122.622316,-22,6.85,5.71E-08,3.83,0,20
422,18,7,23,5,51,40,21100.13,5,48.114276,-122.626344,-20.25,9999.999,1.97E-07,3.83,0,20
423,18,7,23,6,8,40,22120.15,5,48.117408,-122.630979,-11.25,7.14,1.37E-06,3.83,0,20
424,18,7,23,6,25,44,23144.5,5,48.123369,-122.637302,-34,7.47,5.28E-07,3.86,0,20
425,18,7,23,6,42,37,24157.28,6,48.12825,-122.642686,-20.25,7.555,2.51E-06,3.86,0,20
426,18,7,23,6,59,39,25179.325,5,48.133699,-122.645889,73.75,7.345,3.87E-07,3.86,0,20
427,18,7,23,7,16,36,26196.275,7,48.139431,-122.647762,2.25,7.195,3.38E-06,3.83,0,20
428,18,7,23,7,33,44,27224.485,6,48.143545,-122.64722,0.75,7.305,5.57E-06,3.86,0,20
429,18,7,23,7,50,38,28238.345,5,48.147444,-122.641756,-147.75,7.47,8.50E-07,3.83,0,20
430,18,7,23,8,7,36,29256.29,6,48.148574,-122.635499,11.25,7.4,4.63E-06,3.83,0,20
431,18,7,23,8,24,37,30277.3,5,48.148235,-122.628034,-35.25,7.26,3.61E-07,3.83,0,20
432,18,7,23,8,41,41,31301.52,5,48.147177,-122.622794,12.25,7.34,1.55E-06,3.83,0,20
433,18,7,23,8,58,40,32320.45,5,48.147379,-122.619661,-21.75,7.525,1.85E-06,3.83,0,20
434,18,7,23,9,15,33,33333.305,7,48.146609,-122.617469,6,7.47,4.87E-06,3.83,0,20
435,18,7,23,9,32,33,34353.32,6,48.146947,-122.616733,-34.75,7.285,1.43E-06,3.86,0,20
436,18,7,23,9,49,34,35374.295,5,48.147214,-122.614915,-79.75,7.215,6.54E-07,3.86,0,20
437,18,7,23,10,6,31,36391.325,9,48.135485,-122.66741,-35.5,7.275,5.13E-06,3.83,0,20
438,18,7,23,10,23,32,37412.345,7,48.132048,-122.709621,-35.5,7.365,3.26E-06,3.83,0,20
439,18,7,23,10,40,33,38433.335,6,48.127871,-122.698032,-26.75,7.385,1.83E-06,3.83,0,20
440,18,7,23,10,57,35,39455.355,5,48.127349,-122.691826,-30,7.355,6.88E-07,3.83,0,20
441,18,7,23,11,14,36,40476.365,4,48.127853,-122.689856,-30,7.345,7.40E-07,3.83,0,20
442,18,7,23,11,31,33,41493.355,5,48.128054,-122.690909,-86.5,7.355,2.05E-07,3.83,0,20
443,18,7,23,11,48,33,42513.375,5,48.128764,-122.693196,-31,7.37,1.65E-06,3.81,0,20
444,18,7,23,12,5,38,43538.51,4,48.128967,-122.693724,-31,7.45,6.92E-07,3.81,0,20
445,18,7,23,12,22,37,44557.45,5,48.12677,-122.695271,76,7.52,3.08E-06,3.81,0,20
446,18,7,23,12,39,28,45568.37,8,48.092716,-122.684804,-17.5,7.445,6.25E-06,3.83,0,20
447,18,7,23,12,56,40,46600.505,6,48.103407,-122.709309,-39,7.4,4.53E-06,3.83,0,20
448,18,7,23,13,13,29,47609.38,6,48.105384,-122.716834,-41,7.42,2.43E-06,3.86,0,20
449,18,7,23,13,30,29,48629.4,6,48.105169,-122.718809,-13.75,7.4,3.87E-06,3.83,0,20
450,18,7,23,13,47,40,49660.51,5,48.106089,-122.72122,-59.5,7.445,1.44E-06,3.83,0,20
451,18,7,23,14,4,28,50668.415,6,48.116755,-122.727227,-21.25,7.485,1.51E-06,3.83,0,20
452,18,7,23,14,21,30,51690.285,5,48.118979,-122.735651,-120.25,7.37,9.02E-07,3.83,0,20
453,18,7,23,14,38,28,52708.36,6,48.124546,-122.740638,-51.5,7.265,4.31E-06,3.83,0,20
454,18,7,23,14,55,43,53743.265,0,0,0,0,9999.999,9999.999,3.81,0,20
455,18,7,23,15,12,33,54753.495,5,48.137192,-122.74583,-42.5,7.375,2.73E-07,3.83,0,20
456,18,7,23,15,29,32,55772.495,6,48.147199,-122.750461,-35.25,7.55,4.25E-06,3.86,0,20
457,18,7,23,15,46,25,56785.44,6,48.159136,-122.767133,-28.75,7.555,2.24E-06,3.86,0,20
458,18,7,23,16,3,38,57818.505,5,48.168897,-122.791704,-49,7.475,1.27E-06,3.83,0,20
459,18,7,23,16,20,34,58834.515,6,48.174363,-122.813253,-70,7.47,2.05E-06,3.83,0,20
460,18,7,23,16,37,25,59845.45,5,48.176286,-122.831793,-59.25,7.48,3.50E-07,3.83,0,20
461,18,7,23,16,54,30,60870.52,5,48.176591,-122.84478,-1.75,7.49,7.81E-07,3.83,0,20
462,18,7,23,17,11,33,61893.51,5,48.174692,-122.854922,-26.25,7.52,1.10E-06,3.83,0,20
463,18,7,23,17,28,21,62901.47,6,48.17286,-122.864073,-14,7.505,2.80E-06,3.81,0,20
464,18,7,23,17,45,29,63929.545,5,48.171003,-122.871057,-22.5,7.5,1.35E-07,3.83,0,20
465,18,7,23,18,2,18,64938.5,7,48.168845,-122.875841,-17.75,7.52,3.89E-06,3.86,0,20
466,18,7,23,18,19,20,65960.48,6,48.167386,-122.878145,-7.75,7.5,6.62E-07,3.83,0,20
467,18,7,23,18,36,18,66978.52,7,48.166158,-122.878811,-2,7.49,3.16E-06,3.83,0,20
468,18,7,23,18,53,18,67998.51,7,48.165439,-122.87959,-11.75,7.51,1.80E-06,3.83,0,20
469,18,7,23,19,10,17,69017.51,7,48.164943,-122.877739,-8.25,7.52,2.28E-06,3.83,0,20
470,18,7,23,19,27,17,70037.52,8,48.163345,-122.874478,-17,7.52,1.11E-06,3.83,0,20
471,18,7,23,19,42,18,70938.96,7,48.16269,-122.870854,5,7.74,1.61E-06,3.83,0,20
472,18,7,23,19,57,19,71839.98,6,48.162211,-122.86752,-13.5,8.08,1.45E-06,3.81,0,20
473,18,7,23,20,12,18,72738,8,48.162222,-122.863441,-20.5,8.16,1.98E-06,3.83,0,20
474,18,7,23,20,27,20,73640.01,6,48.162103,-122.858487,-9.5,8.045,1.13E-06,3.83,0,20
475,18,7,23,20,42,18,74538.035,7,48.163026,-122.853718,-14,7.965,1.61E-06,3.83,0,20
476,18,7,23,20,57,18,75438.055,7,48.163069,-122.847201,-23.75,8.005,2.16E-06,3.83,0,20
477,18,7,23,21,12,18,76338.075,7,48.163465,-122.840889,-6,8.085,2.35E-06,3.83,0,20
478,18,7,23,21,27,22,77242.125,5,48.163169,-122.828375,-14.5,8.14,1.42E-07,3.83,0,20
479,18,7,23,21,44,17,78257.67,6,48.160898,-122.807057,-7,7.925,2.04E-06,3.83,0,20
480,18,7,23,22,1,17,79277.685,6,48.15892,-122.783781,-12,7.57,2.49E-06,3.83,0,20
481,18,7,23,22,18,17,80297.71,6,48.156806,-122.751405,-17.5,7.52,1.36E-06,3.83,0,20
482,18,7,23,22,35,19,81319.71,5,48.144901,-122.72593,-6.5,7.685,5.91E-07,3.83,0,20
483,18,7,23,22,52,17,82337.715,7,48.142937,-122.803644,-25,7.795,3.49E-06,3.81,0,20
484,18,7,23,23,9,34,83374.795,3,0,0,0,9999.999,9999.999,3.83,0,20
485,18,7,23,23,26,33,84393.795,0,0,0,0,9999.999,9999.999,3.81,0,20
486,18,7,23,23,43,32,85412.795,0,0,0,0,9999.999,9999.999,3.83,0,20
487,19,7,23,0,0,23,23.005,4,48.143241,-122.83201,-25,7.915,1.30E-06,3.81,0,20
488,19,7,23,0,17,14,1034.755,5,48.146415,-122.819537,-60.25,7.94,1.47E-07,3.83,0,20
489,19,7,23,0,34,13,2053.76,5,48.149271,-122.806697,-87,7.77,3.95E-07,3.83,0,20
490,19,7,23,0,51,15,3075.76,5,48.148996,-122.794579,-25.25,7.675,1.54E-06,3.83,0,20
491,19,7,23,1,8,31,4111.175,4,48.178923,-122.817019,-25,7.92,7.80E-05,3.81,0,20
492,19,7,23,1,25,12,5112.75,7,48.152468,-122.767862,-11.5,8.085,2.57E-06,3.81,0,20
493,19,7,23,1,42,14,6134.745,4,48.156303,-122.757896,-11,7.83,4.50E-07,3.81,0,20
494,19,7,23,1,59,13,7153.75,7,48.157817,-122.746103,-16.25,7.62,9.79E-07,3.81,0,20
495,19,7,23,2,16,14,8174.76,5,48.156604,-122.738805,-36.5,7.65,6.09E-07,3.81,0,20
496,19,7,23,2,33,15,9195.79,5,48.155234,-122.733794,-58,7.79,1.75E-07,3.81,0,20
497,19,7,23,2,50,15,10215.78,5,48.154093,-122.728875,-53.5,7.855,3.06E-07,3.83,0,20
498,19,7,23,3,7,15,11235.775,6,48.153246,-122.725446,-22,7.81,7.38E-07,3.83,0,20
499,19,7,23,3,24,17,12257.8,4,48.152647,-122.725787,-22,7.765,3.27E-07,3.83,0,20
500,19,7,23,3,41,30,13290.045,4,48.152148,-122.725947,-22,7.4,4.43E-07,3.83,0,20
501,19,7,23,3,58,13,14293.81,7,48.152685,-122.731025,-4.75,9999.999,5.36E-06,3.81,0,20
502,19,7,23,4,15,26,15326.82,5,48.153747,-122.739161,-0.25,7.815,7.71E-07,3.81,0,20
503,19,7,23,4,32,16,16336.795,5,48.157649,-122.750778,-30.25,8.015,1.57E-07,3.81,0,20
504,19,7,23,4,49,13,17353.815,6,48.164056,-122.763614,-20,7.905,1.24E-06,3.81,0,20
505,19,7,23,5,6,20,18380.005,5,48.173351,-122.777628,-10.75,7.855,6.34E-07,3.81,0,20
506,19,7,23,5,23,18,19398.975,5,48.1785,-122.793048,2.25,7.965,3.34E-07,3.81,0,20
507,19,7,23,5,40,13,20413.865,5,48.182917,-122.80724,-9,7.975,1.39E-06,3.81,0,20
508,19,7,23,5,57,21,21441.995,6,48.184754,-122.818267,-22.25,7.935,2.22E-06,3.83,0,20
509,19,7,23,6,14,18,22458.985,5,48.188147,-122.826384,-104,7.97,9.08E-06,3.81,0,20
510,19,7,23,6,31,14,23474.98,5,48.188212,-122.83425,-27.25,8,7.74E-07,3.83,0,20
511,19,7,23,6,48,16,24496.98,5,48.190014,-122.83966,-44.5,7.995,6.56E-07,3.81,0,20
512,19,7,23,7,5,14,25514.005,5,48.191035,-122.844979,-29.25,7.99,1.39E-06,3.81,0,20
