ID,time,mu.x,nu.x,mu.y,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,tod
44072,22-06-25 04:29:42,505915.387144803,-340.654725362695,5330623.76191493,256.348453991071,536.705692162846,4958.25846442075,536.705692162846,4958.25846442075,426.333404480045,4.48333333333333
44072,22-06-25 04:44:42,505814.86274697,-599.588608315672,5330713.38797447,726.915348346518,164.341108673393,5224.78851246632,164.341108673393,5224.78851246632,942.291049985971,4.73333333333333
44072,22-06-25 04:46:49.999992,505789.98272685,-823.627184247839,5330745.94111203,1148.88365660517,0,5146.55272974056,0,5146.55272974056,1413.61076504336,4.76666666666667
44072,22-06-25 04:59:42,505578.681032214,-439.030506165943,5331071.70778253,714.388924025566,150.3595690337,4720.19364009571,150.3595690337,4720.19364009571,838.510178897508,4.98333333333333
44072,22-06-25 05:01:49.999992,505575.587511326,349.581857148511,5331077.84001013,-500.014170256162,0,4951.62993366831,0,4951.62993366831,610.099701118071,5.01666666666667
44072,22-06-25 05:14:42,505886.67136686,1334.03063760428,5330597.21170667,-2214.15366577605,138.086929142479,4731.11413939677,138.086929142479,4731.11413939677,2584.9785681387,5.23333333333333
44072,22-06-25 05:16:38.000008,505922.126278333,813.595939981278,5330535.11649811,-1573.87055050703,0,4953.30768275099,0,4953.30768275099,1771.72426277548,5.26666666666667
44072,22-06-25 05:29:42,505915.876196435,-109.334575682756,5330467.60991558,565.595916415922,149.599465239686,4728.18612154809,149.599465239686,4728.18612154809,576.066654221623,5.48333333333333
44072,22-06-25 05:31:49,505915.467783488,111.780357716273,5330497.87488755,1215.6550810067,0,4958.41970793115,0,4958.41970793115,1220.7834059933,5.51666666666667
44072,22-06-25 05:44:42,506003.217237945,305.713109370046,5330915.43800807,1258.35890461785,148.246416482828,4716.66248527494,148.246416482828,4716.66248527494,1294.96240797629,5.73333333333333
44072,22-06-25 05:46:48.000008,506010.025672492,56.338471379084,5330941.12234649,83.9998108705057,0,4953.95538938332,0,4953.95538938332,101.143420861728,5.76666666666667
