,*************************************************************************************,,,,,,,,,,,,,,,
255,16,7,23,11,35,35,41735.02,4,48.127475,-122.920578,0,4.96,1.09E-07,3.88,0,20
256,16,7,23,11,50,31,42631.96,4,48.126954,-122.92109,0,5.1,2.86E-07,3.9,0,20
257,16,7,23,12,5,29,43529.93,4,48.12669,-122.921064,0,5.015,4.78E-07,3.9,0,20
258,16,7,23,12,20,34,44434.015,3,0,0,0,9999.999,9999.999,3.88,0,20
259,16,7,23,12,35,26,45326.065,5,48.128416,-122.920474,98.5,4.955,1.27E-07,3.9,0,20
260,16,7,23,12,50,25,46225.015,5,48.127479,-122.920428,10.75,5.01,5.58E-07,3.9,0,20
261,16,7,23,13,5,28,47128.02,5,48.127472,-122.920451,-2.75,5.045,6.71E-07,3.88,0,20
262,16,7,23,13,20,20,48020.765,5,48.127873,-122.92088,-47.75,5.41,1.80E-06,3.88,0,20
263,16,7,23,13,37,28,49048.51,5,48.123396,-122.922488,-90,5.82,1.59E-06,3.88,0,20
264,16,7,23,13,54,32,50072.82,0,0,0,0,9999.999,9999.999,3.88,0,20
265,16,7,23,14,11,18,51078.37,5,48.099629,-122.967378,-73.75,5.645,2.04E-07,3.88,0,20
266,16,7,23,14,28,18,52098.315,5,48.098786,-122.970039,-14,5.255,8.32E-07,3.88,0,20
267,16,7,23,14,45,31,53131.255,2,0,0,0,9999.999,9999.999,3.88,0,20
268,16,7,23,15,2,17,54137.385,5,48.099312,-122.972098,-14.25,5.155,3.27E-07,3.88,0,20
269,16,7,23,15,19,22,55162.365,5,48.101746,-122.979462,-47.5,5.325,2.39E-07,3.86,0,20
270,16,7,23,15,36,38,56198.325,0,0,0,0,9999.999,9999.999,3.86,0,20
271,16,7,23,15,53,41,57221.325,0,0,0,0,9999.999,9999.999,3.83,0,20
272,16,7,23,16,10,28,58228.435,6,48.103073,-122.985049,-81.5,5.485,6.53E-07,3.86,0,20
273,16,7,23,16,27,34,59254.445,6,48.102319,-122.979392,-75.75,5.52,1.47E-06,3.86,0,20
274,16,7,23,16,44,54,60294.52,0,0,0,0,9999.999,9999.999,3.83,0,20
275,16,7,23,17,1,44,61304.38,5,48.101835,-122.981589,-25.75,5.43,3.13E-07,3.83,0,20
276,16,7,23,17,18,48,62328.42,8,48.101931,-122.98211,-15.25,5.355,3.23E-06,3.83,0,20
277,16,7,23,17,36,7,63367.455,5,48.101984,-122.980871,-32,5.4,1.74E-07,3.86,0,20
278,16,7,23,17,53,4,64384.49,6,48.102088,-122.978972,-37.25,5.495,5.13E-07,3.83,0,20
279,16,7,23,18,10,2,65402.565,7,48.101031,-122.974028,-24.5,5.575,2.17E-06,3.88,0,20
280,16,7,23,18,27,19,66439.575,0,0,0,0,9999.999,9999.999,3.86,0,20
281,16,7,23,18,44,3,67443.435,6,48.100681,-122.962527,2,5.54,8.83E-07,3.86,0,20
282,16,7,23,19,1,1,68461.45,9,48.121408,-122.925546,9.5,5.425,2.62E-06,3.86,0,20
283,16,7,23,19,17,54,69474.515,5,48.127385,-122.920408,3.25,5.425,3.03E-07,3.88,0,20
284,16,7,23,19,35,1,70501.425,0,0,0,0,9999.999,9999.999,3.88,0,20
285,16,7,23,19,51,47,71507.525,5,48.099402,-122.960026,-0.5,5.52,2.89E-06,3.88,0,20
286,16,7,23,20,8,47,72527.51,5,48.100105,-122.963412,-15.5,5.565,8.15E-07,3.86,0,20
287,16,7,23,20,25,45,73545.595,6,48.100878,-122.957816,-19.25,5.575,1.89E-06,3.88,0,20
288,16,7,23,20,42,45,74565.485,6,48.100372,-122.964462,-14.5,5.545,1.31E-06,3.88,0,20
289,16,7,23,20,59,44,75584.605,7,48.100866,-122.961009,-4,5.53,2.75E-06,3.88,0,20
290,16,7,23,21,16,47,76607.48,5,48.100949,-122.979342,6.25,5.535,5.80E-07,3.88,0,20
291,16,7,23,21,33,44,77624.455,7,48.101864,-122.977592,-2,5.47,1.66E-06,3.88,0,20
292,16,7,23,21,50,45,78645.59,6,48.103263,-122.974414,-13.5,5.49,1.03E-06,3.88,0,20
293,16,7,23,22,7,45,79665.5,6,48.119188,-122.932017,-13,5.555,1.79E-06,3.86,0,20
294,16,7,23,22,24,39,80679.585,5,48.127217,-122.920304,28.5,5.575,9.37E-07,3.88,0,20
295,16,7,23,22,41,47,81707.005,5,48.127406,-122.920565,-4.75,5.305,1.21E-06,3.88,0,20
296,16,7,23,22,58,49,82729.985,6,48.127377,-122.920634,-19.25,4.86,1.70E-06,3.88,0,20
297,16,7,23,23,15,41,83741.73,4,48.127654,-122.919529,-19,5.135,2.17E-07,3.88,0,20
298,16,7,23,23,32,41,84761.135,3,0,0,0,9999.999,9999.999,3.88,0,20
299,16,7,23,23,49,41,85781.135,3,0,0,0,9999.999,9999.999,3.86,0,20
300,17,7,23,0,6,41,401.135,3,0,0,0,9999.999,9999.999,3.88,0,20
301,17,7,23,0,21,41,1301.135,3,0,0,0,9999.999,9999.999,3.88,0,20
302,17,7,23,0,36,40,2200.005,6,48.127322,-122.920613,-12.75,6.005,2.31E-06,3.88,0,20
303,17,7,23,0,51,42,3102.005,3,0,0,0,9999.999,9999.999,3.88,0,20
304,17,7,23,1,6,39,3999.405,4,48.140353,-122.897926,-12,9999.999,7.05E-07,3.86,0,20
305,17,7,23,1,21,33,4893.035,5,48.127505,-122.920564,133.25,5.72,3.89E-07,3.88,0,20
306,17,7,23,1,36,34,5794.1,4,48.126844,-122.919748,133,5.925,1.91E-07,3.88,0,20
307,17,7,23,1,51,32,6692.025,6,48.12733,-122.920685,4,6.165,2.87E-06,3.86,0,20
308,17,7,23,2,6,34,7594.035,6,48.127315,-122.920641,-28.25,6.15,1.33E-06,3.88,0,20
309,17,7,23,2,21,33,8493.04,5,48.127304,-122.920671,-22.75,6.03,7.70E-07,3.86,0,20
310,17,7,23,2,36,33,9393.03,5,48.127397,-122.920721,-7.25,5.975,2.02E-07,3.86,0,20
311,17,7,23,2,51,35,10295.055,6,48.127355,-122.920666,-29.75,6.015,1.50E-06,3.86,0,20
312,17,7,23,3,6,35,11195.075,5,48.127489,-122.920682,-34.75,6.085,9.55E-07,3.88,0,20
313,17,7,23,3,21,36,12096.085,4,48.127393,-122.920622,-34,6.115,2.02E-07,3.88,0,20
314,17,7,23,3,36,45,13005.115,4,48.125395,-122.914139,-34,6.115,5.81E-07,3.88,0,20
315,17,7,23,3,51,36,13896.525,5,48.127326,-122.920442,-30.25,5.82,4.51E-07,3.86,0,20
316,17,7,23,4,6,28,14788.11,6,48.127386,-122.920543,-6.25,5.67,2.11E-06,3.86,0,20
317,17,7,23,4,21,34,15694.51,6,48.127367,-122.920429,-0.75,5.735,1.65E-06,3.86,0,20
318,17,7,23,4,36,28,16588.115,6,48.12736,-122.920607,-12.5,5.845,3.01E-06,3.86,0,20
319,17,7,23,4,51,32,17492.555,5,48.127074,-122.920147,-27.5,5.89,2.95E-07,3.86,0,20
320,17,7,23,5,6,31,18391.13,5,48.127362,-122.920576,-5.5,5.865,7.81E-07,3.86,0,20
321,17,7,23,5,21,31,19291.185,5,48.127114,-122.919868,-11,6.145,6.93E-07,3.86,0,20
322,17,7,23,5,36,36,20196.505,5,48.127366,-122.920548,-27.5,5.985,1.31E-06,3.86,0,20
323,17,7,23,5,51,30,21090.135,5,48.12729,-122.920674,-28.25,5.74,5.69E-07,3.86,0,20
324,17,7,23,6,6,36,21996.49,5,48.127289,-122.920773,-39.25,5.69,5.84E-07,3.86,0,20
325,17,7,23,6,21,28,22888.16,6,48.127327,-122.920562,-11,5.8,2.17E-06,3.86,0,20
326,17,7,23,6,36,24,23784.17,5,48.127456,-122.920566,2,6.22,5.50E-07,3.86,0,20
327,17,7,23,6,51,27,24687.43,5,48.127927,-122.92099,-34.5,6.01,7.93E-07,3.86,0,20
328,17,7,23,7,6,27,25587.41,5,48.127952,-122.921205,-27.75,5.315,1.03E-06,3.86,0,20
329,17,7,23,7,21,31,26491.465,5,48.127575,-122.920735,17.75,5.09,2.51E-07,3.86,0,20
330,17,7,23,7,36,26,27386.68,5,48.12668,-122.919074,-13.25,5.46,2.14E-07,3.86,0,20
331,17,7,23,7,51,28,28288.44,5,48.126946,-122.920813,-14,5.745,1.40E-07,3.88,0,20
332,17,7,23,8,6,28,29188.565,5,48.12769,-122.920598,-35.25,5.645,2.23E-07,3.86,0,20
333,17,7,23,8,21,31,30091.425,5,48.126924,-122.920789,7.25,5.445,9.64E-08,3.86,0,20
334,17,7,23,8,36,29,30989.505,5,48.127289,-122.920432,-42.5,5.365,2.28E-07,3.86,0,20
335,17,7,23,8,51,24,31884.565,5,48.127479,-122.917654,-18.5,5.995,1.34E-07,3.86,0,20
336,17,7,23,9,6,24,32784.195,5,48.127104,-122.920888,-51.75,6.695,1.62E-07,3.86,0,20
337,17,7,23,9,21,16,33676.205,6,48.127227,-122.92075,-15.75,6.55,2.42E-06,3.86,0,20
338,17,7,23,9,36,15,34575.22,7,48.127283,-122.920722,-22.25,6.14,4.76E-06,3.86,0,20
339,17,7,23,9,51,14,35474.23,7,48.127383,-122.920607,-19.75,6.02,4.57E-06,3.86,0,20
340,17,7,23,10,6,16,36376.24,7,48.127299,-122.92066,-19,6.175,4.78E-06,3.86,0,20
341,17,7,23,10,21,16,37276.255,6,48.127389,-122.920622,-3.25,6.325,1.21E-06,3.86,0,20
342,17,7,23,10,36,16,38176.275,7,48.127277,-122.920568,-6.75,6.34,5.30E-06,3.86,0,20
343,17,7,23,10,51,16,39076.24,5,48.126508,-122.919581,-74,6.265,2.98E-06,3.86,0,20
344,17,7,23,11,6,23,39983.495,5,48.126869,-122.919959,-64.5,5.83,1.42E-06,3.86,0,20
345,17,7,23,11,21,17,40877.31,5,48.127208,-122.920374,-51,9999.999,6.53E-07,3.86,0,20
346,17,7,23,11,36,24,41784.56,4,48.127885,-122.920854,-51,5.935,9.41E-07,3.86,0,20
347,17,7,23,11,51,24,42684.455,4,48.127092,-122.921486,-51,5.06,1.62E-07,3.86,0,20
348,17,7,23,12,6,18,43578.28,4,48.125581,-122.922096,-51,9999.999,1.30E-06,3.86,0,20
349,17,7,23,12,21,19,44479,4,48.123174,-122.922632,-51,5.14,2.44E-07,3.86,0,20
350,17,7,23,12,36,20,45380.54,5,48.127767,-122.920425,25.25,5.31,2.82E-07,3.83,0,20
351,17,7,23,12,51,24,46284.52,4,48.127627,-122.920499,25,5.115,7.85E-07,3.86,0,20
352,17,7,23,13,6,12,47172.335,5,48.12758,-122.920482,-87.25,9999.999,5.61E-07,3.86,0,20
353,17,7,23,13,21,12,48072.345,5,48.127509,-122.920537,-84,6.34,7.25E-07,3.86,0,20
354,17,7,23,13,36,12,48972.36,5,48.127492,-122.920573,-79.75,6.965,9.00E-07,3.86,0,20
355,17,7,23,13,51,18,49878.515,5,48.127503,-122.92062,-82.5,6.25,2.82E-07,3.86,0,20
356,17,7,23,14,8,10,50890,6,48.127364,-122.920312,-25,5.4,2.55E-06,3.86,0,20
357,17,7,23,14,25,17,51917.02,5,48.125035,-122.919948,-9.25,5.585,7.44E-07,3.83,0,20
358,17,7,23,14,42,6,52926.025,5,48.127304,-122.920461,-12,6.115,6.65E-07,3.86,0,20
359,17,7,23,14,59,5,53945.965,5,48.100457,-122.961158,-9.25,6.26,1.06E-06,3.86,0,20
360,17,7,23,15,16,10,54971,5,48.099627,-122.966341,0.5,6.055,1.11E-06,3.86,0,20
361,17,7,23,15,33,3,55983.045,6,48.099445,-122.970175,-26.25,5.92,4.26E-06,3.86,0,20
362,17,7,23,15,50,2,57002.05,7,48.100413,-122.973356,-28.25,5.98,4.41E-06,3.86,0,20
363,17,7,23,16,7,2,58022.04,7,48.102259,-122.979907,-31.5,6.075,2.44E-06,3.86,0,20
364,17,7,23,16,24,10,59050.525,5,48.101745,-122.978626,-93.75,5.83,8.06E-07,3.86,0,20
365,17,7,23,16,41,5,60065.1,5,48.102476,-122.980985,-45.5,5.69,5.18E-07,3.86,0,20
366,17,7,23,16,58,5,61085.13,5,48.102489,-122.981847,-38.25,6.045,9.88E-08,3.86,0,20
367,17,7,23,17,15,15,62115.945,4,0,0,0,9999.999,9999.999,3.86,0,20
368,17,7,23,17,32,17,63137.045,3,0,0,0,9999.999,9999.999,3.83,0,20
369,17,7,23,17,49,44,64184.475,4,48.10303,-122.980276,-38,5.98,6.22E-08,3.81,0,20
370,17,7,23,18,6,34,65194.11,6,48.10368,-122.979102,-39.75,5.76,2.71E-07,3.81,0,20
371,17,7,23,18,23,46,66226.02,5,48.101801,-122.975364,-4.25,5.955,1.41E-07,3.81,0,20
372,17,7,23,18,40,39,67239.055,6,48.113876,-122.944505,-4.5,6.135,9.13E-07,3.81,0,20
373,17,7,23,18,57,42,68262.155,6,48.127223,-122.920457,-14.5,6.195,1.24E-06,3.81,0,20
374,17,7,23,19,14,43,69283.065,7,48.116878,-122.927916,-5.75,6.14,3.16E-06,3.81,0,20
375,17,7,23,19,31,50,70310.03,6,48.10022,-122.964092,-10.5,6.02,7.75E-07,3.81,0,20
376,17,7,23,19,49,5,71345.07,6,48.101439,-122.953063,4.25,5.99,1.95E-06,3.81,0,20
377,17,7,23,20,6,6,72366.07,5,48.100892,-122.962134,27.75,6.055,1.71E-06,3.81,0,20
378,17,7,23,20,23,19,73399.055,0,0,0,0,9999.999,9999.999,3.81,0,20
379,17,7,23,20,40,1,74401.095,7,48.114082,-122.943126,-29.25,6.115,4.35E-06,3.83,0,20
380,17,7,23,20,56,47,75407.105,6,48.127288,-122.920464,0,6.13,3.27E-06,3.86,0,20
381,17,7,23,21,13,45,76425.16,7,48.127436,-122.920283,-1.5,6.14,2.32E-06,3.83,0,20
382,17,7,23,21,30,47,77447.18,6,48.127349,-122.920329,-5.5,6.175,1.94E-06,3.83,0,20
383,17,7,23,21,47,45,78465.195,6,48.127315,-122.920497,-9,6.205,3.71E-06,3.86,0,20
384,17,7,23,22,4,46,79486.125,8,48.105595,-122.948118,-10.5,6.175,2.40E-06,3.83,0,20
385,17,7,23,22,22,2,80522.175,0,0,0,0,9999.999,9999.999,3.86,0,20
386,17,7,23,22,38,48,81528.155,5,48.127421,-122.919352,-161.5,6.125,4.82E-07,3.83,0,20
387,17,7,23,22,55,44,82544.205,7,48.127259,-122.920501,-11.75,6.155,3.37E-06,3.86,0,20
388,17,7,23,23,12,46,83566.165,4,48.127267,-122.92068,-11,6.2,3.15E-07,3.86,0,20
389,17,7,23,23,29,48,84588.18,4,48.127336,-122.920399,-11,6.195,7.70E-07,3.83,0,20
390,17,7,23,23,46,37,85597.115,5,48.123422,-122.919975,-29.5,6.145,5.92E-07,3.81,0,20
391,18,7,23,0,3,38,218.945,5,48.113346,-122.931258,-29,6.005,3.03E-06,3.81,0,20
392,18,7,23,0,20,41,1241.165,4,48.100738,-122.960395,-29,5.985,1.29E-07,3.81,0,20
393,18,7,23,0,37,38,2258.745,4,48.103373,-122.969626,-29,5.945,2.29E-07,3.81,0,20
394,18,7,23,0,54,46,3286.235,5,48.100828,-122.960537,-47.75,5.97,3.67E-07,3.81,0,20
395,18,7,23,1,11,52,4312.11,5,48.098881,-122.967184,-33.75,6.185,5.65E-07,3.81,0,20
396,18,7,23,1,29,0,5340.115,6,48.098393,-122.969174,-9.5,6.22,3.04E-06,3.79,0,20
397,18,7,23,1,45,59,6359.92,4,48.097894,-122.967817,-9,6.035,8.44E-07,3.83,0,20
398,18,7,23,2,3,15,7395.035,0,0,0,0,9999.999,9999.999,3.81,0,20
399,18,7,23,2,20,1,8401.165,5,48.099646,-122.962857,-29.5,5.95,3.26E-07,3.81,0,20
400,18,7,23,2,36,57,9417.26,5,48.099862,-122.960674,-40.5,6.17,4.41E-07,3.83,0,20
401,18,7,23,2,54,0,10440.25,5,48.099878,-122.959881,-27.5,6.365,1.26E-06,3.81,0,20
402,18,7,23,3,11,7,11467.665,4,48.099603,-122.957901,-27,6.555,9.30E-07,3.81,0,20
403,18,7,23,3,28,14,12494.555,0,0,0,0,9999.999,9999.999,3.79,0,20
404,18,7,23,3,44,57,13497.185,7,48.098752,-122.968341,-12,6.52,2.27E-06,3.81,0,20
405,18,7,23,4,2,4,14524.21,5,48.098712,-122.970226,-15.5,6.18,1.30E-06,3.81,0,20
406,18,7,23,4,19,0,15540.26,5,48.136357,-122.973595,1.5,6.065,2.80E-07,3.81,0,20
407,18,7,23,4,36,3,16563.495,5,48.143494,-122.979897,-22.75,6.32,5.22E-07,3.83,0,20
408,18,7,23,4,52,57,17577.28,6,48.141004,-122.980319,-12.25,6.515,1.66E-06,3.81,0,20
409,18,7,23,5,9,59,18599.275,5,48.139011,-122.981258,5.5,6.375,1.53E-07,3.81,0,20
410,18,7,23,5,27,3,19623.495,6,48.139092,-122.98283,17,6.315,1.29E-06,3.81,0,20
411,18,7,23,5,44,0,20640.535,5,48.139228,-122.983298,20.25,6.485,8.38E-08,3.81,0,20
412,18,7,23,6,1,2,21662.245,5,48.140614,-122.985352,-11.5,6.475,6.38E-07,3.81,0,20
413,18,7,23,6,18,2,22682.475,5,48.142878,-122.981758,-36,6.355,1.00E-06,3.81,0,20
414,18,7,23,6,34,58,23698.525,5,48.144107,-122.978833,-24.25,6.44,1.92E-07,3.81,0,20
415,18,7,23,6,51,56,24716.52,5,48.145736,-122.975066,-42.75,6.565,2.26E-07,3.81,0,20
416,18,7,23,7,8,58,25738.515,5,48.147252,-122.970036,-19.5,6.58,1.17E-06,3.81,0,20
417,18,7,23,7,25,53,26753.32,5,48.148652,-122.96263,-83.5,6.425,1.69E-06,3.81,0,20
418,18,7,23,7,42,53,27773.305,5,48.149122,-122.956434,-12,6.235,2.00E-07,3.81,0,20
419,18,7,23,7,59,57,28797.505,5,48.148916,-122.950451,-25.5,6.31,1.81E-06,3.81,0,20
420,18,7,23,8,16,59,29819.31,5,48.148979,-122.945657,-65.25,6.445,5.84E-06,3.79,0,20
421,18,7,23,8,33,55,30835.515,5,48.148776,-122.936171,-57,6.48,8.32E-07,3.81,0,20
422,18,7,23,8,50,54,31854.5,5,48.149104,-122.92881,-44,6.525,1.77E-06,3.81,0,20
423,18,7,23,9,7,49,32869.205,5,48.148223,-122.925125,-52.5,6.375,1.01E-06,3.79,0,20
424,18,7,23,9,24,47,33887.345,6,48.148526,-122.918582,-27.75,6.2,2.54E-06,3.83,0,20
425,18,7,23,9,41,47,34907.37,6,48.148967,-122.914038,-77.25,6.27,2.20E-06,3.81,0,20
426,18,7,23,9,58,45,35925.36,7,48.148218,-122.911894,-33.75,6.4,5.34E-06,3.81,0,20
427,18,7,23,10,15,54,36954.51,5,48.148101,-122.910323,-2.75,6.5,6.87E-07,3.81,0,20
428,18,7,23,10,32,48,37968.41,5,48.147663,-122.910167,-97,6.51,8.26E-08,3.81,0,20
429,18,7,23,10,49,45,38985.38,6,48.146187,-122.908431,-25.25,6.4,3.68E-06,3.81,0,20
430,18,7,23,11,6,51,40011.52,6,48.144627,-122.909316,-46.75,6.395,8.51E-06,3.79,0,20
431,18,7,23,11,23,44,41024.395,5,48.143193,-122.909518,-70.25,6.455,4.06E-07,3.79,0,20
432,18,7,23,11,40,44,42044.385,5,48.14266,-122.909657,-21.75,6.42,4.46E-07,3.79,0,20
433,18,7,23,11,57,29,43049.44,4,48.127957,-122.920692,-21,6.395,4.33E-07,3.81,0,20
434,18,7,23,12,14,15,44055.355,6,48.126668,-122.920809,30.5,6.385,2.11E-06,3.79,0,20
435,18,7,23,12,31,21,45081.525,5,48.127642,-122.9204,-44.75,6.435,3.00E-06,3.79,0,20
436,18,7,23,12,48,16,46096.445,5,48.127631,-122.920484,23.5,6.51,1.02E-06,3.79,0,20
437,18,7,23,13,5,24,47124.41,5,48.126817,-122.92003,-61.5,6.465,2.68E-06,3.81,0,20
438,18,7,23,13,22,16,48136.475,5,48.127412,-122.920775,-10,6.42,1.31E-07,3.79,0,20
439,18,7,23,13,38,43,49123.52,5,48.127588,-122.920669,-144.75,6.475,1.59E-06,3.83,0,20
440,18,7,23,13,55,50,50150.475,3,0,0,0,9999.999,9999.999,3.83,0,20
441,18,7,23,14,12,46,51166.365,5,48.126609,-122.921951,-72,6.47,5.20E-06,3.83,0,20
442,18,7,23,14,29,49,52189.44,4,48.126942,-122.921127,-72,5.9,6.51E-07,3.83,0,20
443,18,7,23,14,46,40,53200.49,5,48.1273,-122.920628,-14,9999.999,1.92E-06,3.81,0,20
444,18,7,23,15,1,40,54100.99,5,48.127312,-122.920594,-11.75,6.24,1.88E-06,3.83,0,20
445,18,7,23,15,16,36,54996.95,5,48.127175,-122.920229,-49.75,6.64,5.92E-07,3.81,0,20
446,18,7,23,15,31,34,55894.92,6,48.127322,-122.920489,-17.25,7.135,2.36E-06,3.81,0,20
447,18,7,23,15,46,44,56804.995,5,48.127351,-122.920386,2.75,6.705,3.56E-07,3.83,0,20
448,18,7,23,16,1,36,57696.935,5,48.127457,-122.920585,-70.5,9999.999,4.98E-07,3.81,0,20
449,18,7,23,16,18,34,58714.555,6,48.127388,-122.92046,-56.25,6.745,1.19E-06,3.81,0,20
450,18,7,23,16,35,39,59739.02,5,48.127416,-122.920547,-47.5,9999.999,2.92E-07,3.81,0,20
451,18,7,23,16,52,30,60750.57,5,48.127846,-122.920295,-74.25,6.295,2.53E-07,3.81,0,20
452,18,7,23,17,9,28,61768.585,6,48.127307,-122.920408,-25.75,6.435,9.63E-07,3.83,0,20
453,18,7,23,17,26,30,62790.465,5,48.100581,-122.962209,-53.75,6.595,2.21E-07,3.81,0,20
454,18,7,23,17,43,30,63810.595,5,48.100554,-122.968285,-41,6.61,3.00E-07,3.83,0,20
455,18,7,23,18,0,38,64838.5,6,48.101685,-122.976004,-12.75,6.555,2.26E-06,3.83,0,20
456,18,7,23,18,17,29,65849.615,5,48.102631,-122.979998,-50.5,6.53,5.19E-07,3.83,0,20
457,18,7,23,18,34,34,66874.49,6,48.101763,-122.980046,-23.5,6.54,1.82E-06,3.81,0,20
458,18,7,23,18,51,25,67885.64,8,48.103143,-122.977773,-29,6.57,3.08E-06,3.81,0,20
459,18,7,23,19,8,27,68907.66,6,48.103336,-122.973893,-7.5,6.665,1.26E-06,3.83,0,20
460,18,7,23,19,25,37,69937.505,5,48.102722,-122.971662,8.75,6.63,2.93E-07,3.81,0,20
461,18,7,23,19,43,42,71022.51,5,48.102394,-122.967036,-37.75,6.49,9.09E-07,3.79,0,20
462,18,7,23,20,0,43,72043.56,5,48.103124,-122.957585,1.25,6.465,5.63E-08,3.79,0,20
463,18,7,23,20,17,34,73054.635,6,48.127498,-122.920249,-21.25,6.585,9.35E-07,3.81,0,20
464,18,7,23,20,32,35,73955.055,6,48.12751,-122.920209,-16,6.905,1.51E-06,3.81,0,20
465,18,7,23,20,49,16,74956.665,6,48.127302,-122.920382,-18,7.02,2.25E-06,3.81,0,20
466,18,7,23,21,6,15,75975.68,7,48.127418,-122.920244,9.25,6.73,1.26E-06,3.81,0,20
467,18,7,23,21,23,18,76998.65,5,48.125034,-122.920267,-0.5,6.52,8.57E-08,3.81,0,20
468,18,7,23,21,40,15,78015.68,6,48.127376,-122.920403,-3.25,6.56,6.69E-07,3.81,0,20
469,18,7,23,21,57,14,79034.66,6,48.127412,-122.920335,-10.5,6.69,2.27E-06,3.83,0,20
470,18,7,23,22,14,28,80068.01,5,48.12735,-122.92046,-16.25,6.9,4.63E-07,3.81,0,20
471,18,7,23,22,31,24,81084.01,5,48.127403,-122.920559,-10.5,7.115,3.93E-07,3.81,0,20
472,18,7,23,22,48,16,82096.815,5,48.127734,-122.919521,1.25,7.02,7.61E-07,3.83,0,20
473,18,7,23,23,3,17,82997.21,5,48.127813,-122.919693,31,6.965,3.47E-06,3.83,0,20
474,18,7,23,23,18,17,83897.215,4,48.127824,-122.919748,31,7.185,3.06E-07,3.83,0,20
475,18,7,23,23,33,15,84795.225,4,48.127994,-122.919603,31,7.33,1.64E-07,3.81,0,20
476,18,7,23,23,48,9,85689.31,4,48.128849,-122.918875,31,7.34,6.49E-07,3.81,0,20
477,19,7,23,0,3,9,189.06,4,48.126408,-122.920894,31,7.19,8.16E-07,3.81,0,20
478,19,7,23,0,18,9,1089.11,4,48.126862,-122.920571,31,7.01,8.09E-07,3.81,0,20
479,19,7,23,0,33,11,1991.01,3,0,0,0,9999.999,9999.999,3.81,0,20
480,19,7,23,0,48,11,2891.27,4,48.126956,-122.91985,31,7.1,6.98E-07,3.81,0,20
481,19,7,23,1,3,15,3795.48,4,48.127265,-122.920735,31,6.92,1.18E-06,3.81,0,20
482,19,7,23,1,18,9,4689.16,4,48.12745,-122.920781,31,6.73,4.03E-07,3.81,0,20
483,19,7,23,1,33,9,5589.16,5,48.127408,-122.920774,-4.25,7.065,5.69E-07,3.83,0,20
484,19,7,23,1,48,9,6489.175,5,48.127241,-122.920718,-22,7.335,9.93E-08,3.81,0,20
485,19,7,23,2,3,11,7391.195,5,48.127329,-122.920605,-18,7.32,1.33E-06,3.81,0,20
486,19,7,23,2,18,4,8284.2,6,48.127281,-122.920689,-25.5,7.19,1.76E-06,3.81,0,20
487,19,7,23,2,33,5,9185.21,6,48.12737,-122.920627,-39.25,7.14,5.06E-06,3.81,0,20
488,19,7,23,2,48,3,10083.21,5,48.127279,-122.920768,-45.75,7.185,9.00E-07,3.81,0,20
489,19,7,23,3,3,8,10988.485,4,48.127194,-122.920839,-45,6.87,8.23E-07,3.81,0,20
490,19,7,23,3,18,5,11885.11,5,48.126157,-122.919936,-33.75,6.64,8.61E-07,3.81,0,20
491,19,7,23,3,33,5,12785.22,5,48.127211,-122.920715,-84.5,7.05,1.67E-07,3.81,0,20
492,19,7,23,3,48,6,13686.25,5,48.127373,-122.92102,-100.5,7.44,3.96E-07,3.81,0,20
493,19,7,23,4,3,7,14587.27,5,48.127296,-122.920531,-41,7.455,3.30E-07,3.81,0,20
494,19,7,23,4,18,6,15486.255,5,48.127432,-122.920676,0.5,7.27,5.14E-07,3.81,0,20
495,19,7,23,4,33,10,16390.49,5,48.127295,-122.920708,-10.25,6.78,3.36E-07,3.81,0,20
496,19,7,23,4,48,9,17289.5,5,48.127272,-122.920534,-0.75,6.25,6.04E-07,3.81,0,20
497,19,7,23,5,3,9,18189.51,5,48.127278,-122.920402,-18.25,6.24,1.28E-06,3.81,0,20
498,19,7,23,5,18,7,19087.48,5,48.127608,-122.920699,-41.5,6.49,1.39E-06,3.81,0,20
499,19,7,23,5,32,59,19979.31,5,48.127273,-122.920529,-1.25,7.02,1.85E-06,3.81,0,20
500,19,7,23,5,47,59,20879.27,5,48.127064,-122.920743,-23.5,7.555,1.03E-06,3.81,0,20
501,19,7,23,6,2,59,21779.315,5,48.127475,-122.920557,-15.5,7.56,2.97E-07,3.81,0,20
502,19,7,23,6,18,3,22683.49,5,48.127423,-122.920765,-49,6.905,1.26E-06,3.81,0,20
503,19,7,23,6,33,2,23582.505,5,48.127399,-122.920632,-20.5,6.17,1.14E-06,3.81,0,20
504,19,7,23,6,47,55,24475.32,8,48.127426,-122.92068,-14,9999.999,2.01E-06,3.81,0,20
505,19,7,23,7,2,55,25375.33,7,48.127455,-122.920636,-10.25,7.325,4.95E-06,3.81,0,20
506,19,7,23,7,17,57,26277.335,6,48.127375,-122.92068,-7.5,9999.999,3.96E-06,3.81,0,20
507,19,7,23,7,33,11,27191.225,4,48.12965,-122.919596,-7,9999.999,2.21E-07,3.81,0,20
508,19,7,23,7,48,21,28101.925,4,48.124544,-122.921504,-7,5.575,1.09E-06,3.79,0,20
509,19,7,23,8,3,18,28998.435,5,48.125854,-122.920542,-87,9999.999,2.96E-06,3.79,0,20
510,19,7,23,8,18,19,29899.505,5,48.127234,-122.920768,-6.5,6.97,7.23E-07,3.81,0,20
511,19,7,23,8,33,16,30796.5,6,48.127308,-122.920706,-1.25,7.2,2.13E-06,3.81,0,20
